Name,Longitude,Latitude,Elevation (m),Date,ppt (mm),tmean (degrees C),vpdmax (hPa),vpdmax (kPa)
7,-109.452,35.7189,2049,2009-05,31.99,15,24.56,2.456
7,-109.452,35.7189,2049,2009-06,5.66,16.4,25.64,2.564
7,-109.452,35.7189,2049,2009-07,14.16,22,38.21,3.821
7,-109.452,35.7189,2049,2009-08,0.75,19.7,36.12,3.612
7,-109.452,35.7189,2049,2009-09,11.06,15.6,23.73,2.373
7,-109.452,35.7189,2049,2009-10,6.78,7.7,15.37,1.537
7,-109.452,35.7189,2049,2009-11,0.88,4.7,13.04,1.304
7,-109.452,35.7189,2049,2009-12,24.98,-4.3,4.91,0.491
7,-109.452,35.7189,2049,2010-01,56.34,-5,3.71,0.371
7,-109.452,35.7189,2049,2010-02,10.41,-1.6,4.08,0.408
7,-109.452,35.7189,2049,2010-03,11.11,3.2,10.17,1.017
7,-109.452,35.7189,2049,2010-04,5.48,8.1,16.57,1.657
7,-109.452,35.7189,2049,2010-05,2.31,11.1,21.29,2.129
7,-109.452,35.7189,2049,2010-06,1.82,18.9,34.55,3.455
7,-109.452,35.7189,2049,2010-07,36.8,22.2,32.96,3.296
7,-109.452,35.7189,2049,2010-08,57.34,20.6,26.66,2.666
7,-109.452,35.7189,2049,2010-09,31.23,18.1,29.94,2.994
7,-109.452,35.7189,2049,2010-10,20.8,11.7,17.4,1.74
7,-109.452,35.7189,2049,2010-11,6.18,2.9,10.79,1.079
7,-109.452,35.7189,2049,2010-12,45.96,2.4,7.5,0.75
7,-109.452,35.7189,2049,2011-01,2.5,-4.8,5.32,0.532
7,-109.452,35.7189,2049,2011-02,11.78,-3.2,6.38,0.638
7,-109.452,35.7189,2049,2011-03,4.77,4.4,13.25,1.325
7,-109.452,35.7189,2049,2011-04,6.09,7.6,17,1.7
7,-109.452,35.7189,2049,2011-05,17.39,9.9,19.74,1.974
7,-109.452,35.7189,2049,2011-06,0,18.1,37.07,3.707
7,-109.452,35.7189,2049,2011-07,35.48,21.7,34.8,3.48
7,-109.452,35.7189,2049,2011-08,24.96,21.9,34.01,3.401
7,-109.452,35.7189,2049,2011-09,40.79,17.2,24.99,2.499
7,-109.452,35.7189,2049,2011-10,34.13,10,16.75,1.675
7,-109.452,35.7189,2049,2011-11,28.82,2.8,9.29,0.929
7,-109.452,35.7189,2049,2011-12,27.87,-2.5,5.39,0.539
7,-109.452,35.7189,2049,2012-01,4.57,-0.9,8.38,0.838
7,-109.452,35.7189,2049,2012-02,11.08,-0.1,7.57,0.757
7,-109.452,35.7189,2049,2012-03,5.49,4.4,13.77,1.377
7,-109.452,35.7189,2049,2012-04,1.78,10.1,19.84,1.984
7,-109.452,35.7189,2049,2012-05,0,14.6,27.49,2.749
7,-109.452,35.7189,2049,2012-06,4.36,20.3,40.74,4.074
7,-109.452,35.7189,2049,2012-07,53.56,22.1,32.11,3.211
7,-109.452,35.7189,2049,2012-08,26.8,21.7,31.98,3.198
7,-109.452,35.7189,2049,2012-09,15.72,17.6,27.81,2.781
7,-109.452,35.7189,2049,2012-10,0.37,11.2,20.91,2.091
7,-109.452,35.7189,2049,2012-11,12.62,6,13.8,1.38
7,-109.452,35.7189,2049,2012-12,29.16,-1.4,6.47,0.647
7,-109.452,35.7189,2049,2013-01,20.23,-7,3.84,0.384
7,-109.452,35.7189,2049,2013-02,6.05,-1,6.11,0.611
7,-109.452,35.7189,2049,2013-03,1.64,4.9,13.25,1.325
7,-109.452,35.7189,2049,2013-04,2.48,7.9,16.78,1.678
7,-109.452,35.7189,2049,2013-05,0.02,12.7,23.61,2.361
7,-109.452,35.7189,2049,2013-06,0,20.3,39.92,3.992
7,-109.452,35.7189,2049,2013-07,27.25,22.5,32.17,3.217
7,-109.452,35.7189,2049,2013-08,46.81,20.3,26.49,2.649
7,-109.452,35.7189,2049,2013-09,46.61,17.2,22.6,2.26
7,-109.452,35.7189,2049,2013-10,4.56,8.1,15.48,1.548
7,-109.452,35.7189,2049,2013-11,36.64,4,9.48,0.948
7,-109.452,35.7189,2049,2013-12,1.88,-2.5,5.33,0.533
7,-109.452,35.7189,2049,2014-01,0,-0.3,9.71,0.971
7,-109.452,35.7189,2049,2014-02,0,2.6,11.07,1.107
7,-109.452,35.7189,2049,2014-03,25.8,4.9,12.76,1.276
7,-109.452,35.7189,2049,2014-04,2.95,8.3,16.81,1.681
7,-109.452,35.7189,2049,2014-05,0.57,12.3,22.14,2.214
7,-109.452,35.7189,2049,2014-06,0,18.8,37.07,3.707
7,-109.452,35.7189,2049,2014-07,30.28,22.6,34.89,3.489
7,-109.452,35.7189,2049,2014-08,28.46,19.1,27.02,2.702
7,-109.452,35.7189,2049,2014-09,37.48,18.4,25.45,2.545
7,-109.452,35.7189,2049,2014-10,4.93,12,18.6,1.86
7,-109.452,35.7189,2049,2014-11,0,4.1,12.25,1.225
7,-109.452,35.7189,2049,2014-12,32.93,0.3,5.35,0.535
7,-109.452,35.7189,2049,2015-01,43.75,-0.1,5.45,0.545
7,-109.452,35.7189,2049,2015-02,20.55,3.3,9.69,0.969
7,-109.452,35.7189,2049,2015-03,15.35,6.6,14.23,1.423
7,-109.452,35.7189,2049,2015-04,18.39,7.7,16.13,1.613
7,-109.452,35.7189,2049,2015-05,33.48,11.1,17.62,1.762
7,-109.452,35.7189,2049,2015-06,29.37,19.4,32.51,3.251
7,-109.452,35.7189,2049,2015-07,49.95,20.4,28.53,2.853
7,-109.452,35.7189,2049,2015-08,51.62,20.5,29.5,2.95
7,-109.452,35.7189,2049,2015-09,9.15,17.2,26.41,2.641
7,-109.452,35.7189,2049,2015-10,36.91,11.6,16.43,1.643
7,-109.452,35.7189,2049,2015-11,16.42,2.9,9.38,0.938
7,-109.452,35.7189,2049,2015-12,23.57,-2.1,6.53,0.653
7,-109.452,35.7189,2049,2016-01,11.4,-2.4,5.71,0.571
7,-109.452,35.7189,2049,2016-02,2.9,3.2,13.54,1.354
7,-109.452,35.7189,2049,2016-03,0,5.5,14.82,1.482
7,-109.452,35.7189,2049,2016-04,24.85,7.6,14.87,1.487
7,-109.452,35.7189,2049,2016-05,18.66,11.8,20.05,2.005
7,-109.452,35.7189,2049,2016-06,0,20.6,39.4,3.94
7,-109.452,35.7189,2049,2016-07,29.25,22.2,36.67,3.667
7,-109.452,35.7189,2049,2016-08,56.79,18.9,24.76,2.476
7,-109.452,35.7189,2049,2016-09,23.43,15.9,25.35,2.535
7,-109.452,35.7189,2049,2016-10,11.52,12.2,19.67,1.967
7,-109.452,35.7189,2049,2016-11,25.84,5.7,11.14,1.114
7,-109.452,35.7189,2049,2016-12,37.92,0.2,6.12,0.612
7,-109.452,35.7189,2049,2017-01,35.39,-0.4,4.43,0.443
7,-109.452,35.7189,2049,2017-02,20.13,3.7,7.94,0.794
7,-109.452,35.7189,2049,2017-03,16.94,6.7,15.06,1.506
7,-109.452,35.7189,2049,2017-04,20.7,7.9,16.95,1.695
7,-109.452,35.7189,2049,2017-05,18.43,11.8,21.53,2.153
7,-109.452,35.7189,2049,2017-06,0.54,20.3,39.95,3.995
7,-109.452,35.7189,2049,2017-07,46.89,21.9,32.98,3.298
7,-109.452,35.7189,2049,2017-08,21.63,19.8,28.97,2.897
7,-109.452,35.7189,2049,2017-09,20.27,16.4,26.6,2.66
7,-109.452,35.7189,2049,2017-10,1.34,10.5,21.24,2.124
7,-109.452,35.7189,2049,2017-11,0.57,7.3,15.71,1.571
7,-109.452,35.7189,2049,2017-12,0,0.4,10.89,1.089
7,-109.452,35.7189,2049,2018-01,11.01,0.2,10.05,1.005
7,-109.452,35.7189,2049,2018-02,13.2,1.5,9.67,0.967
7,-109.452,35.7189,2049,2018-03,13.6,4.2,11.85,1.185
7,-109.452,35.7189,2049,2018-04,0.93,9.7,21.14,2.114
7,-109.452,35.7189,2049,2018-05,4.03,14,28.4,2.84
7,-109.452,35.7189,2049,2018-06,9.29,20.1,40.75,4.075
7,-109.452,35.7189,2049,2018-07,42.48,22.4,35.24,3.524
7,-109.452,35.7189,2049,2018-08,25.67,20.9,33.2,3.32
7,-109.452,35.7189,2049,2018-09,20.31,17.5,28.46,2.846
7,-109.452,35.7189,2049,2018-10,49.65,9.6,11.27,1.127
7,-109.452,35.7189,2049,2018-11,3.41,1.9,10.4,1.04
7,-109.452,35.7189,2049,2018-12,14.34,-1.4,6.11,0.611
,,,,,,,,0
8,-107.99,36.658,1694,2004-01,9.64,-0.2,5.4,0.54
8,-107.99,36.658,1694,2004-02,11.89,1.1,7.91,0.791
8,-107.99,36.658,1694,2004-03,0,10.4,19.85,1.985
8,-107.99,36.658,1694,2004-04,57.59,11,18.31,1.831
8,-107.99,36.658,1694,2004-05,0,17,32.21,3.221
8,-107.99,36.658,1694,2004-06,0.79,21.6,43.24,4.324
8,-107.99,36.658,1694,2004-07,1.49,24.1,44.6,4.46
8,-107.99,36.658,1694,2004-08,10.93,22.9,38.99,3.899
8,-107.99,36.658,1694,2004-09,64.51,18.4,31.16,3.116
8,-107.99,36.658,1694,2004-10,4.3,12.1,18,1.8
8,-107.99,36.658,1694,2004-11,24.71,4.8,8.54,0.854
8,-107.99,36.658,1694,2004-12,15.5,-0.3,5.95,0.595
8,-107.99,36.658,1694,2005-01,59.19,3.3,6.28,0.628
8,-107.99,36.658,1694,2005-02,56.69,4,6.14,0.614
8,-107.99,36.658,1694,2005-03,17.28,6.3,12.23,1.223
8,-107.99,36.658,1694,2005-04,20.15,11.5,21.84,2.184
8,-107.99,36.658,1694,2005-05,8.77,16.8,29.83,2.983
8,-107.99,36.658,1694,2005-06,2.62,20.9,38.94,3.894
8,-107.99,36.658,1694,2005-07,13.55,25.9,52.43,5.243
8,-107.99,36.658,1694,2005-08,10.92,23.2,35.63,3.563
8,-107.99,36.658,1694,2005-09,38.37,19.8,31.13,3.113
8,-107.99,36.658,1694,2005-10,39.5,12.9,17.35,1.735
8,-107.99,36.658,1694,2005-11,2.48,5.8,12.94,1.294
8,-107.99,36.658,1694,2005-12,4.24,0.1,8.24,0.824
8,-107.99,36.658,1694,2006-01,10.33,1,8.63,0.863
8,-107.99,36.658,1694,2006-02,1.13,1.8,11.85,1.185
8,-107.99,36.658,1694,2006-03,23.68,6.2,13.21,1.321
8,-107.99,36.658,1694,2006-04,11.46,13.7,27.48,2.748
8,-107.99,36.658,1694,2006-05,1.48,18.2,35.08,3.508
8,-107.99,36.658,1694,2006-06,3.52,22.7,46.95,4.695
8,-107.99,36.658,1694,2006-07,32.37,25.4,42.5,4.25
8,-107.99,36.658,1694,2006-08,16.15,22.5,33.57,3.357
8,-107.99,36.658,1694,2006-09,37.73,16.6,25.72,2.572
8,-107.99,36.658,1694,2006-10,65.36,12.1,18.48,1.848
8,-107.99,36.658,1694,2006-11,0.6,6.4,12.9,1.29
8,-107.99,36.658,1694,2006-12,17.29,-0.4,6.23,0.623
8,-107.99,36.658,1694,2007-01,15.38,-2.2,5.23,0.523
8,-107.99,36.658,1694,2007-02,17.06,3.3,8.76,0.876
8,-107.99,36.658,1694,2007-03,24.32,8,16.67,1.667
8,-107.99,36.658,1694,2007-04,14.6,11.3,20.11,2.011
8,-107.99,36.658,1694,2007-05,35.17,16.5,27.25,2.725
8,-107.99,36.658,1694,2007-06,1.27,22.6,42.33,4.233
8,-107.99,36.658,1694,2007-07,21.47,25.1,46.06,4.606
8,-107.99,36.658,1694,2007-08,26.99,24.6,39.45,3.945
8,-107.99,36.658,1694,2007-09,18.91,20,33.26,3.326
8,-107.99,36.658,1694,2007-10,8.97,11.6,20.72,2.072
8,-107.99,36.658,1694,2007-11,3.43,6.7,14.7,1.47
8,-107.99,36.658,1694,2007-12,36.86,-0.6,4.75,0.475
8,-107.99,36.658,1694,2008-01,46.99,-3.3,4.51,0.451
8,-107.99,36.658,1694,2008-02,16.87,0.8,5.8,0.58
8,-107.99,36.658,1694,2008-03,0,5.6,15.1,1.51
8,-107.99,36.658,1694,2008-04,6.54,9,20.84,2.084
8,-107.99,36.658,1694,2008-05,0.05,14.1,26.66,2.666
8,-107.99,36.658,1694,2008-06,0.89,21.4,42.08,4.208
8,-107.99,36.658,1694,2008-07,32.2,24.6,41.17,4.117
8,-107.99,36.658,1694,2008-08,30.51,24,40.11,4.011
8,-107.99,36.658,1694,2008-09,12.42,19.4,30.74,3.074
8,-107.99,36.658,1694,2008-10,17.19,12.6,21.2,2.12
8,-107.99,36.658,1694,2008-11,16.11,5.8,11.59,1.159
8,-107.99,36.658,1694,2008-12,27.46,-0.2,5.14,0.514
8,-107.99,36.658,1694,2009-01,8.09,0.1,5.66,0.566
8,-107.99,36.658,1694,2009-02,10.03,3.8,11.06,1.106
8,-107.99,36.658,1694,2009-03,10.9,7.4,15.93,1.593
8,-107.99,36.658,1694,2009-04,13.05,10.1,19.43,1.943
8,-107.99,36.658,1694,2009-05,39.4,18.3,29.6,2.96
8,-107.99,36.658,1694,2009-06,14.09,19.9,31.19,3.119
8,-107.99,36.658,1694,2009-07,4.6,26,49.06,4.906
8,-107.99,36.658,1694,2009-08,5.71,23.7,43.61,4.361
8,-107.99,36.658,1694,2009-09,11.98,19,30.51,3.051
8,-107.99,36.658,1694,2009-10,21.37,10,17.99,1.799
8,-107.99,36.658,1694,2009-11,8.39,5.9,12.79,1.279
8,-107.99,36.658,1694,2009-12,11.43,-3.1,4.69,0.469
8,-107.99,36.658,1694,2010-01,45.57,-3.2,3.51,0.351
8,-107.99,36.658,1694,2010-02,22.7,0.8,4.89,0.489
8,-107.99,36.658,1694,2010-03,18.27,5.4,12.23,1.223
8,-107.99,36.658,1694,2010-04,24.04,11.2,21.75,2.175
8,-107.99,36.658,1694,2010-05,1.06,14.7,29.26,2.926
8,-107.99,36.658,1694,2010-06,0.56,22.3,44.29,4.429
8,-107.99,36.658,1694,2010-07,27.53,25.2,43.09,4.309
8,-107.99,36.658,1694,2010-08,30.64,23.4,34.33,3.433
8,-107.99,36.658,1694,2010-09,34.88,19.9,33.82,3.382
8,-107.99,36.658,1694,2010-10,23.13,13.7,21.74,2.174
8,-107.99,36.658,1694,2010-11,4.24,4.2,11.47,1.147
8,-107.99,36.658,1694,2010-12,28.16,3.4,7.14,0.714
8,-107.99,36.658,1694,2011-01,0.13,-3.6,4.78,0.478
8,-107.99,36.658,1694,2011-02,4.32,1.4,8.64,0.864
8,-107.99,36.658,1694,2011-03,5.42,7.5,15.69,1.569
8,-107.99,36.658,1694,2011-04,29.05,11.2,21.23,2.123
8,-107.99,36.658,1694,2011-05,16.39,14.4,26.38,2.638
8,-107.99,36.658,1694,2011-06,0,22.4,44.94,4.494
8,-107.99,36.658,1694,2011-07,15.65,25.5,46.02,4.602
8,-107.99,36.658,1694,2011-08,3.17,25.8,43.62,4.362
8,-107.99,36.658,1694,2011-09,26.79,19,30,3
8,-107.99,36.658,1694,2011-10,43.48,11.5,16.46,1.646
8,-107.99,36.658,1694,2011-11,18.88,4.5,9.16,0.916
8,-107.99,36.658,1694,2011-12,10.41,-0.6,5.56,0.556
8,-107.99,36.658,1694,2012-01,6.5,-0.8,5.74,0.574
8,-107.99,36.658,1694,2012-02,13.57,2.5,7.78,0.778
8,-107.99,36.658,1694,2012-03,9.5,7.2,17.18,1.718
8,-107.99,36.658,1694,2012-04,1.98,12.2,25.41,2.541
8,-107.99,36.658,1694,2012-05,3.37,17.5,34.33,3.433
8,-107.99,36.658,1694,2012-06,1.23,23.8,51.35,5.135
8,-107.99,36.658,1694,2012-07,33.43,25.2,41.71,4.171
8,-107.99,36.658,1694,2012-08,9.49,24.7,40.02,4.002
8,-107.99,36.658,1694,2012-09,18.92,19.9,33.35,3.335
8,-107.99,36.658,1694,2012-10,0.94,12.7,24.42,2.442
8,-107.99,36.658,1694,2012-11,10.09,6.9,14.79,1.479
8,-107.99,36.658,1694,2012-12,25.08,0.5,6.84,0.684
8,-107.99,36.658,1694,2013-01,28.14,-3.9,4.77,0.477
8,-107.99,36.658,1694,2013-02,2.48,0.6,7.69,0.769
8,-107.99,36.658,1694,2013-03,5.18,7.2,16.52,1.652
8,-107.99,36.658,1694,2013-04,22.87,11.1,21.35,2.135
8,-107.99,36.658,1694,2013-05,5.32,16.3,31.18,3.118
8,-107.99,36.658,1694,2013-06,0,23.3,48.73,4.873
8,-107.99,36.658,1694,2013-07,37.33,25.7,42.6,4.26
8,-107.99,36.658,1694,2013-08,28.08,23.8,37.48,3.748
8,-107.99,36.658,1694,2013-09,38.01,20.8,30.42,3.042
8,-107.99,36.658,1694,2013-10,8.54,11.5,20.32,2.032
8,-107.99,36.658,1694,2013-11,18.44,5.2,10.16,1.016
8,-107.99,36.658,1694,2013-12,4.17,-1.9,5.34,0.534
8,-107.99,36.658,1694,2014-01,0,0.5,8.26,0.826
8,-107.99,36.658,1694,2014-02,7.7,4.4,11.51,1.151
8,-107.99,36.658,1694,2014-03,20.17,7.2,14.97,1.497
8,-107.99,36.658,1694,2014-04,4.47,11,20.96,2.096
8,-107.99,36.658,1694,2014-05,10.9,16.2,27.85,2.785
8,-107.99,36.658,1694,2014-06,0,22,45.15,4.515
8,-107.99,36.658,1694,2014-07,29.24,26.6,47.99,4.799
8,-107.99,36.658,1694,2014-08,31.62,23.2,35.72,3.572
8,-107.99,36.658,1694,2014-09,38.58,21.2,32.24,3.224
8,-107.99,36.658,1694,2014-10,12.73,13.7,19.58,1.958
8,-107.99,36.658,1694,2014-11,2.42,5.6,11.73,1.173
8,-107.99,36.658,1694,2014-12,33.23,1.8,5.19,0.519
8,-107.99,36.658,1694,2015-01,33.18,0.6,4.8,0.48
8,-107.99,36.658,1694,2015-02,23.44,5,10.84,1.084
8,-107.99,36.658,1694,2015-03,7.99,9.4,16.95,1.695
8,-107.99,36.658,1694,2015-04,12.19,11.4,20.36,2.036
8,-107.99,36.658,1694,2015-05,42.21,14.7,21.59,2.159
8,-107.99,36.658,1694,2015-06,40.36,23,41.92,4.192
8,-107.99,36.658,1694,2015-07,23.15,24.3,39.28,3.928
8,-107.99,36.658,1694,2015-08,46.5,24.5,40.36,4.036
8,-107.99,36.658,1694,2015-09,23.59,21.3,34.04,3.404
8,-107.99,36.658,1694,2015-10,23.36,15,21.23,2.123
8,-107.99,36.658,1694,2015-11,17.5,5,10.25,1.025
8,-107.99,36.658,1694,2015-12,14.4,-0.7,5.97,0.597
8,-107.99,36.658,1694,2016-01,23.58,-1.7,4.15,0.415
8,-107.99,36.658,1694,2016-02,4.94,4.1,10.97,1.097
8,-107.99,36.658,1694,2016-03,0,7.9,17.1,1.71
8,-107.99,36.658,1694,2016-04,11.33,10.8,19.54,1.954
8,-107.99,36.658,1694,2016-05,21.38,15.2,25.8,2.58
8,-107.99,36.658,1694,2016-06,1.17,25.3,51.53,5.153
8,-107.99,36.658,1694,2016-07,17.68,26.4,49.9,4.99
8,-107.99,36.658,1694,2016-08,44.08,22.6,34.89,3.489
8,-107.99,36.658,1694,2016-09,19.68,19.4,33.91,3.391
8,-107.99,36.658,1694,2016-10,4.99,15,24.62,2.462
8,-107.99,36.658,1694,2016-11,40.3,7.9,11.81,1.181
8,-107.99,36.658,1694,2016-12,48.6,1.5,6.19,0.619
8,-107.99,36.658,1694,2017-01,33.14,0.9,4.73,0.473
8,-107.99,36.658,1694,2017-02,24.28,5.7,10.39,1.039
8,-107.99,36.658,1694,2017-03,6.46,8.8,17.65,1.765
8,-107.99,36.658,1694,2017-04,35.76,10.2,18.54,1.854
8,-107.99,36.658,1694,2017-05,22.58,15.6,26.84,2.684
8,-107.99,36.658,1694,2017-06,0,24,48.76,4.876
8,-107.99,36.658,1694,2017-07,33.12,25.7,43.73,4.373
8,-107.99,36.658,1694,2017-08,5.19,23.7,38.31,3.831
8,-107.99,36.658,1694,2017-09,55.04,20.9,35.8,3.58
8,-107.99,36.658,1694,2017-10,4.91,13.3,23.66,2.366
8,-107.99,36.658,1694,2017-11,0.76,8.2,15.01,1.501
8,-107.99,36.658,1694,2017-12,0,1.4,10.13,1.013
8,-107.99,36.658,1694,2018-01,0.78,2,9.14,0.914
8,-107.99,36.658,1694,2018-02,0.41,3.5,11.07,1.107
8,-107.99,36.658,1694,2018-03,2.2,7.5,15.56,1.556
8,-107.99,36.658,1694,2018-04,5.59,13.7,25,2.5
8,-107.99,36.658,1694,2018-05,9.02,17.5,32.71,3.271
8,-107.99,36.658,1694,2018-06,7.56,22.7,44.29,4.429
8,-107.99,36.658,1694,2018-07,15.59,26.7,45.92,4.592
8,-107.99,36.658,1694,2018-08,0,24.8,45.54,4.554
8,-107.99,36.658,1694,2018-09,4.03,20.9,36.09,3.609
8,-107.99,36.658,1694,2018-10,18.31,12.5,16.07,1.607
8,-107.99,36.658,1694,2018-11,0.95,3.3,11.14,1.114
8,-107.99,36.658,1694,2018-12,12.68,0.2,5.78,0.578
,,,,,,,,0
9,-111.8193,33.9331,1187,2004-01,16.45,8.2,11.61,1.161
9,-111.8193,33.9331,1187,2004-02,54.06,7.1,11.7,1.17
9,-111.8193,33.9331,1187,2004-03,59.61,15.3,23.17,2.317
9,-111.8193,33.9331,1187,2004-04,58.36,15.6,23.43,2.343
9,-111.8193,33.9331,1187,2004-05,0,21,37.32,3.732
9,-111.8193,33.9331,1187,2004-06,0,26.2,50.17,5.017
9,-111.8193,33.9331,1187,2004-07,15.11,28.2,48.73,4.873
9,-111.8193,33.9331,1187,2004-08,29.95,26.8,43.31,4.331
9,-111.8193,33.9331,1187,2004-09,51.17,24.2,40.15,4.015
9,-111.8193,33.9331,1187,2004-10,42.59,17.4,24.38,2.438
9,-111.8193,33.9331,1187,2004-11,38.83,10.2,11.79,1.179
9,-111.8193,33.9331,1187,2004-12,100.21,8,11.94,1.194
9,-111.8193,33.9331,1187,2005-01,148.44,8.8,10.6,1.06
9,-111.8193,33.9331,1187,2005-02,184.32,8.9,8.57,0.857
9,-111.8193,33.9331,1187,2005-03,22.54,10.8,14.58,1.458
9,-111.8193,33.9331,1187,2005-04,24.27,15.3,25.04,2.504
9,-111.8193,33.9331,1187,2005-05,0,21.1,35.93,3.593
9,-111.8193,33.9331,1187,2005-06,1.84,25.5,46.25,4.625
9,-111.8193,33.9331,1187,2005-07,35.83,29,53.86,5.386
9,-111.8193,33.9331,1187,2005-08,49.81,26.7,39.96,3.996
9,-111.8193,33.9331,1187,2005-09,4,25.1,41.16,4.116
9,-111.8193,33.9331,1187,2005-10,17.8,19.4,27.05,2.705
9,-111.8193,33.9331,1187,2005-11,2.49,13.9,21.81,2.181
9,-111.8193,33.9331,1187,2005-12,0,9.2,15.89,1.589
9,-111.8193,33.9331,1187,2006-01,0,9.2,16.31,1.631
9,-111.8193,33.9331,1187,2006-02,0,10.6,19.46,1.946
9,-111.8193,33.9331,1187,2006-03,40.43,10.1,15.53,1.553
9,-111.8193,33.9331,1187,2006-04,2.91,15.3,24.36,2.436
9,-111.8193,33.9331,1187,2006-05,3.1,22.4,40.96,4.096
9,-111.8193,33.9331,1187,2006-06,3.68,27.7,54.31,5.431
9,-111.8193,33.9331,1187,2006-07,44.72,29,50.34,5.034
9,-111.8193,33.9331,1187,2006-08,29.6,26.9,39.75,3.975
9,-111.8193,33.9331,1187,2006-09,55.14,22.8,33.39,3.339
9,-111.8193,33.9331,1187,2006-10,42.3,17.8,24.81,2.481
9,-111.8193,33.9331,1187,2006-11,0,13.9,21.43,2.143
9,-111.8193,33.9331,1187,2006-12,12.84,7.5,12.97,1.297
9,-111.8193,33.9331,1187,2007-01,43.61,6.1,11.12,1.112
9,-111.8193,33.9331,1187,2007-02,23.31,9.4,14.28,1.428
9,-111.8193,33.9331,1187,2007-03,24.75,13.8,22.93,2.293
9,-111.8193,33.9331,1187,2007-04,5.36,15.7,25.39,2.539
9,-111.8193,33.9331,1187,2007-05,0,21.5,37.65,3.765
9,-111.8193,33.9331,1187,2007-06,0,26.5,51.18,5.118
9,-111.8193,33.9331,1187,2007-07,32.5,28.6,48.48,4.848
9,-111.8193,33.9331,1187,2007-08,35.62,28.6,45.97,4.597
9,-111.8193,33.9331,1187,2007-09,21.06,25.2,40.88,4.088
9,-111.8193,33.9331,1187,2007-10,0,19.7,31.42,3.142
9,-111.8193,33.9331,1187,2007-11,0,15.8,24.45,2.445
9,-111.8193,33.9331,1187,2007-12,129.4,6.4,9.97,0.997
9,-111.8193,33.9331,1187,2008-01,100.77,6.4,10.19,1.019
9,-111.8193,33.9331,1187,2008-02,51.89,8.4,12.7,1.27
9,-111.8193,33.9331,1187,2008-03,0,12.5,20.6,2.06
9,-111.8193,33.9331,1187,2008-04,0,15.9,27.96,2.796
9,-111.8193,33.9331,1187,2008-05,10.52,18.2,30.08,3.008
9,-111.8193,33.9331,1187,2008-06,0,26.6,52.7,5.27
9,-111.8193,33.9331,1187,2008-07,41.46,27.9,44.6,4.46
9,-111.8193,33.9331,1187,2008-08,76.38,27.5,42.46,4.246
9,-111.8193,33.9331,1187,2008-09,13.64,24.9,39.68,3.968
9,-111.8193,33.9331,1187,2008-10,0,20,32.2,3.22
9,-111.8193,33.9331,1187,2008-11,21.88,14.2,20.94,2.094
9,-111.8193,33.9331,1187,2008-12,81.02,7.9,11.04,1.104
9,-111.8193,33.9331,1187,2009-01,11.14,9.7,14.17,1.417
9,-111.8193,33.9331,1187,2009-02,81.75,9.3,14.63,1.463
9,-111.8193,33.9331,1187,2009-03,1.74,12.6,20.18,2.018
9,-111.8193,33.9331,1187,2009-04,21.11,15,25.31,2.531
9,-111.8193,33.9331,1187,2009-05,18.98,22.5,37.81,3.781
9,-111.8193,33.9331,1187,2009-06,0,24.2,40.05,4.005
9,-111.8193,33.9331,1187,2009-07,8.84,29.5,51.49,5.149
9,-111.8193,33.9331,1187,2009-08,6.26,28.1,51.24,5.124
9,-111.8193,33.9331,1187,2009-09,11.04,25.4,40.97,4.097
9,-111.8193,33.9331,1187,2009-10,0,17.2,26.15,2.615
9,-111.8193,33.9331,1187,2009-11,2.55,14.6,22.37,2.237
9,-111.8193,33.9331,1187,2009-12,72.26,6.5,10.06,1.006
9,-111.8193,33.9331,1187,2010-01,180.65,8.4,11.91,1.191
9,-111.8193,33.9331,1187,2010-02,49.61,8.5,10.71,1.071
9,-111.8193,33.9331,1187,2010-03,38.66,10.3,14.69,1.469
9,-111.8193,33.9331,1187,2010-04,0,14.2,21.8,2.18
9,-111.8193,33.9331,1187,2010-05,0,18.2,30.29,3.029
9,-111.8193,33.9331,1187,2010-06,0,25.2,45.95,4.595
9,-111.8193,33.9331,1187,2010-07,26.17,28.5,44.09,4.409
9,-111.8193,33.9331,1187,2010-08,19.23,27.2,39.97,3.997
9,-111.8193,33.9331,1187,2010-09,2.88,25.8,45.18,4.518
9,-111.8193,33.9331,1187,2010-10,57.78,19.1,26.2,2.62
9,-111.8193,33.9331,1187,2010-11,7.24,11.3,17.82,1.782
9,-111.8193,33.9331,1187,2010-12,92.79,10.6,14.21,1.421
9,-111.8193,33.9331,1187,2011-01,0.44,8,13.48,1.348
9,-111.8193,33.9331,1187,2011-02,32.38,6.6,12.97,1.297
9,-111.8193,33.9331,1187,2011-03,5.66,12.7,20.01,2.001
9,-111.8193,33.9331,1187,2011-04,19.03,16.1,26.2,2.62
9,-111.8193,33.9331,1187,2011-05,1.34,18.3,30.5,3.05
9,-111.8193,33.9331,1187,2011-06,0,25.4,50.41,5.041
9,-111.8193,33.9331,1187,2011-07,49.56,27.7,45.08,4.508
9,-111.8193,33.9331,1187,2011-08,22.75,29,48.03,4.803
9,-111.8193,33.9331,1187,2011-09,12.17,25.8,41.61,4.161
9,-111.8193,33.9331,1187,2011-10,6.26,20.2,31.45,3.145
9,-111.8193,33.9331,1187,2011-11,42.89,11.8,15.34,1.534
9,-111.8193,33.9331,1187,2011-12,61.58,6.4,9.63,0.963
